-61.2500 -60.7250 14.2500 15.0250 .0250 .0250 3 1 1 1 0.0 Geoide géométrique pour la Martinique (EGM96 + points GPS nivelés)
	-60.925	14.575	-38.016	03
	-60.925	14.550	-38.029	03
	-60.925	14.525	-38.025	03
	-60.925	14.500	-38.058	03
	-60.925	14.475	-38.118	03
	-60.925	14.450	-38.185	03
	-60.925	14.425	-38.276	99
	-60.925	14.400	-38.405	99
	-60.925	14.375	-38.570	99
	-60.925	14.350	-38.760	99
	-60.925	14.325	-38.964	99
	-60.925	14.300	-39.175	99
	-60.925	14.275	-39.389	99
	-60.925	14.250	-39.605	99
	-60.900	15.025	-41.250	99
	-60.900	15.000	-40.969	99
	-60.900	14.975	-40.690	99
	-60.900	14.950	-40.411	99
	-60.900	14.925	-40.135	99
	-60.900	14.900	-39.861	99
	-60.900	14.875	-39.592	99
	-60.900	14.850	-39.330	99
	-60.900	14.825	-39.081	99
	-60.900	14.800	-38.854	99
	-60.900	14.775	-38.671	03
	-60.900	14.750	-38.572	03
	-60.900	14.725	-38.518	03
	-60.900	14.700	-38.473	03
	-60.900	14.675	-38.391	03
	-60.900	14.650	-38.254	03
	-60.900	14.625	-38.129	03
	-60.900	14.600	-38.093	03
	-60.900	14.575	-38.121	03
	-60.900	14.550	-38.126	03
	-60.900	14.525	-38.105	03
	-60.900	14.500	-38.118	03
	-60.900	14.475	-38.151	03
	-60.900	14.450	-38.198	03
	-60.900	14.425	-38.283	03
	-60.900	14.400	-38.421	03
	-60.900	14.375	-38.594	99
	-60.900	14.350	-38.786	99
	-60.900	14.325	-38.985	99
	-60.900	14.300	-39.189	99
	-60.900	14.275	-39.393	99
	-60.900	14.250	-39.598	99
	-60.875	15.025	-41.451	99
	-60.875	15.000	-41.180	99
	-60.875	14.975	-40.908	99
	-60.875	14.950	-40.638	99
	-60.875	14.925	-40.368	99
	-60.875	14.900	-40.100	99
	-60.875	14.875	-39.834	99
	-60.875	14.850	-39.574	99
	-60.875	14.825	-39.325	99
	-60.875	14.800	-39.096	99
	-60.875	14.775	-38.909	99
	-60.875	14.750	-38.816	99
	-60.875	14.725	-38.762	99
	-60.875	14.700	-38.704	99
	-60.875	14.675	-38.618	99
	-60.875	14.650	-38.504	99
	-60.875	14.625	-38.390	99
	-60.875	14.600	-38.315	03
	-60.875	14.575	-38.280	03
	-60.875	14.550	-38.249	03
	-60.875	14.525	-38.237	03
	-60.875	14.500	-38.249	03
	-60.875	14.475	-38.269	03
	-60.875	14.450	-38.288	03
	-60.875	14.425	-38.361	03
	-60.875	14.400	-38.507	03
	-60.875	14.375	-38.678	99
	-60.875	14.350	-38.859	99
	-60.875	14.325	-39.043	99
	-60.875	14.300	-39.230	99
	-60.875	14.275	-39.417	99
	-60.875	14.250	-39.604	99
	-60.850	15.025	-41.662	99
	-60.850	15.000	-41.401	99
	-60.850	14.975	-41.140	99
	-60.850	14.950	-40.879	99
	-60.850	14.925	-40.619	99
	-60.850	14.900	-40.361	99
	-60.850	14.875	-40.107	99
	-60.850	14.850	-39.860	99
	-60.850	14.825	-39.626	99
	-60.850	14.800	-39.417	99
	-60.850	14.775	-39.250	99
	-60.850	14.750	-39.139	99
	-60.850	14.725	-39.060	99
	-60.850	14.700	-38.986	99
	-60.850	14.675	-38.898	99
	-60.850	14.650	-38.798	99
	-60.850	14.625	-38.693	99
	-60.850	14.600	-38.593	99
	-60.850	14.575	-38.504	99
	-60.850	14.550	-38.436	03
	-60.850	14.525	-38.448	03
	-60.850	14.500	-38.469	03
	-60.850	14.475	-38.488	03
	-60.850	14.450	-38.510	03
	-60.850	14.425	-38.570	03
